cell_id,cell_state,dataset,n_genes,n_tokens,label
11535-1,quiescent,CAREBANK,2048,2048,0
11536-1,quiescent,CAREBANK,2048,2048,0
11538-1,quiescent,CAREBANK,1190,1190,0
11539-1,quiescent,CAREBANK,909,909,0
11540-1,quiescent,CAREBANK,1675,1675,0
11542-1,quiescent,CAREBANK,2048,2048,0
11544-1,quiescent,CAREBANK,1747,1747,0
11545-1,quiescent,CAREBANK,2048,2048,0
11547-1,quiescent,CAREBANK,1914,1914,0
11548-1,quiescent,CAREBANK,1833,1833,0
11550-1,quiescent,CAREBANK,2048,2048,0
11551-1,quiescent,CAREBANK,2048,2048,0
11552-1,quiescent,CAREBANK,1105,1105,0
11553-1,quiescent,CAREBANK,1956,1956,0
11554-1,quiescent,CAREBANK,2048,2048,0
11555-1,quiescent,CAREBANK,1890,1890,0
11556-1,quiescent,CAREBANK,2048,2048,0
11558-1,quiescent,CAREBANK,2048,2048,0
11559-1,quiescent,CAREBANK,2048,2048,0
11560-1,quiescent,CAREBANK,1965,1965,0
11561-1,quiescent,CAREBANK,1833,1833,0
11562-1,quiescent,CAREBANK,2048,2048,0
11563-1,quiescent,CAREBANK,1296,1296,0
11564-1,quiescent,CAREBANK,1378,1378,0
11565-1,quiescent,CAREBANK,2048,2048,0
11566-1,quiescent,CAREBANK,1940,1940,0
11567-1,quiescent,CAREBANK,1645,1645,0
11568-1,quiescent,CAREBANK,2015,2015,0
11569-1,quiescent,CAREBANK,1597,1597,0
11570-1,quiescent,CAREBANK,2048,2048,0
11571-1,quiescent,CAREBANK,2048,2048,0
11573-1,quiescent,CAREBANK,1671,1671,0
11576-1,quiescent,CAREBANK,1735,1735,0
11578-1,quiescent,CAREBANK,2048,2048,0
11579-1,quiescent,CAREBANK,1857,1857,0
11580-1,quiescent,CAREBANK,2048,2048,0
11581-1,quiescent,CAREBANK,1887,1887,0
11582-1,quiescent,CAREBANK,2048,2048,0
11583-1,quiescent,CAREBANK,1399,1399,0
11584-1,quiescent,CAREBANK,2048,2048,0
11585-1,quiescent,CAREBANK,1825,1825,0
11588-1,quiescent,CAREBANK,1849,1849,0
11589-1,quiescent,CAREBANK,2048,2048,0
11590-1,quiescent,CAREBANK,1574,1574,0
11591-1,quiescent,CAREBANK,1893,1893,0
11592-1,quiescent,CAREBANK,2048,2048,0
11595-1,quiescent,CAREBANK,1855,1855,0
11597-1,quiescent,CAREBANK,2048,2048,0
11598-1,quiescent,CAREBANK,2048,2048,0
11599-1,quiescent,CAREBANK,1779,1779,0
11600-1,quiescent,CAREBANK,2048,2048,0
11603-1,quiescent,CAREBANK,1481,1481,0
11604-1,quiescent,CAREBANK,1886,1886,0
11605-1,quiescent,CAREBANK,2048,2048,0
11606-1,quiescent,CAREBANK,2001,2001,0
11607-1,quiescent,CAREBANK,1508,1508,0
11608-1,quiescent,CAREBANK,1840,1840,0
11609-1,quiescent,CAREBANK,1973,1973,0
11610-1,quiescent,CAREBANK,1823,1823,0
11611-1,quiescent,CAREBANK,1876,1876,0
11612-1,quiescent,CAREBANK,2048,2048,0
11614-1,quiescent,CAREBANK,1742,1742,0
11616-1,quiescent,CAREBANK,1578,1578,0
11618-1,quiescent,CAREBANK,2048,2048,0
11619-1,quiescent,CAREBANK,2048,2048,0
11620-1,quiescent,CAREBANK,1682,1682,0
11621-1,quiescent,CAREBANK,2048,2048,0
11622-1,quiescent,CAREBANK,2048,2048,0
11623-1,quiescent,CAREBANK,2048,2048,0
11624-1,quiescent,CAREBANK,2048,2048,0
11625-1,quiescent,CAREBANK,2048,2048,0
11626-1,quiescent,CAREBANK,1979,1979,0
11627-1,quiescent,CAREBANK,1697,1697,0
11628-1,quiescent,CAREBANK,2048,2048,0
11629-1,quiescent,CAREBANK,1389,1389,0
11631-1,quiescent,CAREBANK,2048,2048,0
11636-1,quiescent,CAREBANK,1685,1685,0
11637-1,quiescent,CAREBANK,2048,2048,0
11638-1,quiescent,CAREBANK,2027,2027,0
11639-1,quiescent,CAREBANK,1934,1934,0
11640-1,quiescent,CAREBANK,2048,2048,0
11642-1,quiescent,CAREBANK,2048,2048,0
11645-1,quiescent,CAREBANK,1823,1823,0
11646-1,quiescent,CAREBANK,1936,1936,0
11648-1,quiescent,CAREBANK,1744,1744,0
11649-1,quiescent,CAREBANK,2048,2048,0
11651-1,quiescent,CAREBANK,1122,1122,0
11653-1,quiescent,CAREBANK,2048,2048,0
11654-1,quiescent,CAREBANK,1875,1875,0
11655-1,quiescent,CAREBANK,2048,2048,0
11656-1,quiescent,CAREBANK,982,982,0
11662-1,quiescent,CAREBANK,1820,1820,0
11663-1,quiescent,CAREBANK,1672,1672,0
11665-1,quiescent,CAREBANK,1453,1453,0
11666-1,quiescent,CAREBANK,1127,1127,0
11667-1,quiescent,CAREBANK,2022,2022,0
11669-1,quiescent,CAREBANK,2048,2048,0
11670-1,quiescent,CAREBANK,1932,1932,0
11671-1,quiescent,CAREBANK,1970,1970,0
11673-1,quiescent,CAREBANK,1692,1692,0
11675-1,quiescent,CAREBANK,1952,1952,0
11676-1,quiescent,CAREBANK,1903,1903,0
11677-1,quiescent,CAREBANK,1630,1630,0
11678-1,quiescent,CAREBANK,1562,1562,0
11679-1,quiescent,CAREBANK,2048,2048,0
11680-1,quiescent,CAREBANK,1807,1807,0
11681-1,quiescent,CAREBANK,1967,1967,0
11682-1,quiescent,CAREBANK,1096,1096,0
11683-1,quiescent,CAREBANK,1862,1862,0
11684-1,quiescent,CAREBANK,2048,2048,0
11685-1,quiescent,CAREBANK,1280,1280,0
11688-1,quiescent,CAREBANK,1864,1864,0
11689-1,quiescent,CAREBANK,1501,1501,0
11690-1,quiescent,CAREBANK,1656,1656,0
11691-1,quiescent,CAREBANK,1619,1619,0
11692-1,quiescent,CAREBANK,1701,1701,0
11693-1,quiescent,CAREBANK,1914,1914,0
11694-1,quiescent,CAREBANK,1814,1814,0
11695-1,quiescent,CAREBANK,2048,2048,0
11696-1,quiescent,CAREBANK,1786,1786,0
11698-1,quiescent,CAREBANK,1484,1484,0
11699-1,quiescent,CAREBANK,1803,1803,0
11700-1,quiescent,CAREBANK,2048,2048,0
11701-1,quiescent,CAREBANK,2048,2048,0
11702-1,quiescent,CAREBANK,2048,2048,0
11703-1,quiescent,CAREBANK,2048,2048,0
11704-1,quiescent,CAREBANK,1911,1911,0
11705-1,quiescent,CAREBANK,2048,2048,0
11706-1,quiescent,CAREBANK,2048,2048,0
11707-1,quiescent,CAREBANK,2048,2048,0
11708-1,quiescent,CAREBANK,2048,2048,0
11709-1,quiescent,CAREBANK,2048,2048,0
11710-1,quiescent,CAREBANK,2048,2048,0
11711-1,quiescent,CAREBANK,2048,2048,0
11713-1,quiescent,CAREBANK,1921,1921,0
11715-1,quiescent,CAREBANK,1725,1725,0
11716-1,quiescent,CAREBANK,1822,1822,0
11717-1,quiescent,CAREBANK,1723,1723,0
11718-1,quiescent,CAREBANK,1850,1850,0
11719-1,quiescent,CAREBANK,2048,2048,0
11720-1,quiescent,CAREBANK,1427,1427,0
11722-1,quiescent,CAREBANK,2048,2048,0
11724-1,quiescent,CAREBANK,1484,1484,0
11725-1,quiescent,CAREBANK,2048,2048,0
11726-1,quiescent,CAREBANK,2048,2048,0
11728-1,quiescent,CAREBANK,1831,1831,0
11730-1,quiescent,CAREBANK,992,992,0
11731-1,quiescent,CAREBANK,1717,1717,0
11732-1,quiescent,CAREBANK,1826,1826,0
11733-1,quiescent,CAREBANK,2018,2018,0
11734-1,quiescent,CAREBANK,992,992,0
11736-1,quiescent,CAREBANK,1781,1781,0
11737-1,quiescent,CAREBANK,2048,2048,0
11738-1,quiescent,CAREBANK,1865,1865,0
11739-1,quiescent,CAREBANK,1913,1913,0
11741-1,quiescent,CAREBANK,2048,2048,0
11742-1,quiescent,CAREBANK,1293,1293,0
11743-1,quiescent,CAREBANK,2048,2048,0
11744-1,quiescent,CAREBANK,2048,2048,0
11745-1,quiescent,CAREBANK,1529,1529,0
11746-1,quiescent,CAREBANK,1024,1024,0
11748-1,quiescent,CAREBANK,2048,2048,0
11749-1,quiescent,CAREBANK,1993,1993,0
11750-1,quiescent,CAREBANK,1727,1727,0
11752-1,quiescent,CAREBANK,1482,1482,0
11753-1,quiescent,CAREBANK,2048,2048,0
11754-1,quiescent,CAREBANK,2048,2048,0
11756-1,quiescent,CAREBANK,1975,1975,0
11757-1,quiescent,CAREBANK,1989,1989,0
11758-1,quiescent,CAREBANK,2048,2048,0
11759-1,quiescent,CAREBANK,2048,2048,0
11760-1,quiescent,CAREBANK,2048,2048,0
11761-1,quiescent,CAREBANK,2048,2048,0
11762-1,quiescent,CAREBANK,2048,2048,0
11763-1,quiescent,CAREBANK,2048,2048,0
11764-1,quiescent,CAREBANK,2048,2048,0
11765-1,quiescent,CAREBANK,2048,2048,0
11767-1,quiescent,CAREBANK,2048,2048,0
11768-1,quiescent,CAREBANK,2048,2048,0
11769-1,quiescent,CAREBANK,2048,2048,0
11770-1,quiescent,CAREBANK,2048,2048,0
11771-1,quiescent,CAREBANK,2048,2048,0
11772-1,quiescent,CAREBANK,2048,2048,0
11774-1,quiescent,CAREBANK,1205,1205,0
11775-1,quiescent,CAREBANK,2048,2048,0
11776-1,quiescent,CAREBANK,2048,2048,0
11777-1,quiescent,CAREBANK,2048,2048,0
11779-1,quiescent,CAREBANK,2048,2048,0
11780-1,quiescent,CAREBANK,2048,2048,0
11781-1,quiescent,CAREBANK,2048,2048,0
11782-1,quiescent,CAREBANK,2048,2048,0
11783-1,quiescent,CAREBANK,2048,2048,0
11784-1,quiescent,CAREBANK,2048,2048,0
11785-1,quiescent,CAREBANK,1825,1825,0
11787-1,quiescent,CAREBANK,2048,2048,0
11788-1,quiescent,CAREBANK,2048,2048,0
11789-1,quiescent,CAREBANK,2048,2048,0
11790-1,quiescent,CAREBANK,2048,2048,0
11792-1,quiescent,CAREBANK,2048,2048,0
11793-1,quiescent,CAREBANK,2048,2048,0
11794-1,quiescent,CAREBANK,2048,2048,0
11795-1,quiescent,CAREBANK,2048,2048,0
11796-1,quiescent,CAREBANK,2048,2048,0
11797-1,quiescent,CAREBANK,2048,2048,0
11799-1,quiescent,CAREBANK,2048,2048,0
11800-1,quiescent,CAREBANK,2048,2048,0
11801-1,quiescent,CAREBANK,1824,1824,0
11802-1,quiescent,CAREBANK,2048,2048,0
11804-1,quiescent,CAREBANK,2048,2048,0
11806-1,quiescent,CAREBANK,2048,2048,0
11807-1,quiescent,CAREBANK,2048,2048,0
11810-1,quiescent,CAREBANK,2048,2048,0
11811-1,quiescent,CAREBANK,2048,2048,0
11812-1,quiescent,CAREBANK,2048,2048,0
11813-1,quiescent,CAREBANK,1770,1770,0
11814-1,quiescent,CAREBANK,2048,2048,0
11815-1,quiescent,CAREBANK,2048,2048,0
11817-1,quiescent,CAREBANK,2048,2048,0
11818-1,quiescent,CAREBANK,2048,2048,0
11819-1,quiescent,CAREBANK,1776,1776,0
11820-1,quiescent,CAREBANK,2048,2048,0
11821-1,quiescent,CAREBANK,2048,2048,0
11823-1,quiescent,CAREBANK,2048,2048,0
11825-1,quiescent,CAREBANK,2048,2048,0
11826-1,quiescent,CAREBANK,1465,1465,0
11827-1,quiescent,CAREBANK,2048,2048,0
11828-1,quiescent,CAREBANK,2048,2048,0
11829-1,quiescent,CAREBANK,2009,2009,0
11830-1,quiescent,CAREBANK,2048,2048,0
11831-1,quiescent,CAREBANK,2048,2048,0
11832-1,quiescent,CAREBANK,2048,2048,0
11834-1,quiescent,CAREBANK,2048,2048,0
11835-1,quiescent,CAREBANK,2048,2048,0
11836-1,quiescent,CAREBANK,2048,2048,0
11837-1,quiescent,CAREBANK,2048,2048,0
11838-1,quiescent,CAREBANK,2048,2048,0
11839-1,quiescent,CAREBANK,2048,2048,0
11840-1,quiescent,CAREBANK,2048,2048,0
11841-1,quiescent,CAREBANK,942,942,0
11842-1,quiescent,CAREBANK,1994,1994,0
11843-1,quiescent,CAREBANK,2048,2048,0
11844-1,quiescent,CAREBANK,2048,2048,0
11845-1,quiescent,CAREBANK,1987,1987,0
11846-1,quiescent,CAREBANK,2048,2048,0
11847-1,quiescent,CAREBANK,2048,2048,0
11848-1,quiescent,CAREBANK,1560,1560,0
11849-1,quiescent,CAREBANK,2048,2048,0
11850-1,quiescent,CAREBANK,2048,2048,0
11851-1,quiescent,CAREBANK,2048,2048,0
11852-1,quiescent,CAREBANK,2048,2048,0
11853-1,quiescent,CAREBANK,2048,2048,0
11854-1,quiescent,CAREBANK,2048,2048,0
11855-1,quiescent,CAREBANK,2048,2048,0
11856-1,quiescent,CAREBANK,2048,2048,0
11857-1,quiescent,CAREBANK,2048,2048,0
11858-1,quiescent,CAREBANK,2048,2048,0
11859-1,quiescent,CAREBANK,2048,2048,0
11860-1,quiescent,CAREBANK,1945,1945,0
11861-1,quiescent,CAREBANK,2048,2048,0
11862-1,quiescent,CAREBANK,2048,2048,0
11864-1,quiescent,CAREBANK,1813,1813,0
11865-1,quiescent,CAREBANK,2048,2048,0
11867-1,quiescent,CAREBANK,2048,2048,0
11870-1,quiescent,CAREBANK,2048,2048,0
11871-1,quiescent,CAREBANK,1305,1305,0
11872-1,quiescent,CAREBANK,2048,2048,0
11873-1,quiescent,CAREBANK,2048,2048,0
11874-1,quiescent,CAREBANK,2031,2031,0
11875-1,quiescent,CAREBANK,2048,2048,0
11876-1,quiescent,CAREBANK,2048,2048,0
11877-1,quiescent,CAREBANK,1593,1593,0
11878-1,quiescent,CAREBANK,2048,2048,0
11879-1,quiescent,CAREBANK,2048,2048,0
11880-1,quiescent,CAREBANK,2048,2048,0
11881-1,quiescent,CAREBANK,1487,1487,0
11884-1,quiescent,CAREBANK,2048,2048,0
11886-1,quiescent,CAREBANK,2048,2048,0
11887-1,quiescent,CAREBANK,2048,2048,0
11888-1,quiescent,CAREBANK,2048,2048,0
11889-1,quiescent,CAREBANK,2048,2048,0
11890-1,quiescent,CAREBANK,2048,2048,0
11891-1,quiescent,CAREBANK,1578,1578,0
11892-1,quiescent,CAREBANK,2048,2048,0
11893-1,quiescent,CAREBANK,2048,2048,0
11895-1,quiescent,CAREBANK,2048,2048,0
11896-1,quiescent,CAREBANK,2048,2048,0
11897-1,quiescent,CAREBANK,2048,2048,0
11898-1,quiescent,CAREBANK,1589,1589,0
11901-1,quiescent,CAREBANK,2048,2048,0
11902-1,quiescent,CAREBANK,2048,2048,0
11903-1,quiescent,CAREBANK,2048,2048,0
11904-1,quiescent,CAREBANK,1534,1534,0
11905-1,quiescent,CAREBANK,2048,2048,0
11906-1,quiescent,CAREBANK,1865,1865,0
11907-1,quiescent,CAREBANK,1367,1367,0
11908-1,quiescent,CAREBANK,2048,2048,0
11909-1,quiescent,CAREBANK,2048,2048,0
11910-1,quiescent,CAREBANK,2048,2048,0
11912-1,quiescent,CAREBANK,2048,2048,0
11913-1,quiescent,CAREBANK,2048,2048,0
11915-1,quiescent,CAREBANK,2048,2048,0
11916-1,quiescent,CAREBANK,2048,2048,0
11917-1,quiescent,CAREBANK,2048,2048,0
11918-1,quiescent,CAREBANK,2048,2048,0
11919-1,quiescent,CAREBANK,2048,2048,0
11921-1,quiescent,CAREBANK,2048,2048,0
11922-1,quiescent,CAREBANK,2048,2048,0
11923-1,quiescent,CAREBANK,2048,2048,0
11924-1,quiescent,CAREBANK,2048,2048,0
11925-1,quiescent,CAREBANK,2048,2048,0
11926-1,quiescent,CAREBANK,2048,2048,0
11927-1,quiescent,CAREBANK,1996,1996,0
11928-1,quiescent,CAREBANK,2048,2048,0
11929-1,quiescent,CAREBANK,2048,2048,0
11930-1,quiescent,CAREBANK,2048,2048,0
11931-1,quiescent,CAREBANK,1857,1857,0
11934-1,quiescent,CAREBANK,2048,2048,0
11935-1,quiescent,CAREBANK,2048,2048,0
11936-1,quiescent,CAREBANK,2048,2048,0
11937-1,quiescent,CAREBANK,2048,2048,0
11938-1,quiescent,CAREBANK,2048,2048,0
11939-1,quiescent,CAREBANK,2048,2048,0
11940-1,quiescent,CAREBANK,2048,2048,0
11941-1,quiescent,CAREBANK,1829,1829,0
11942-1,quiescent,CAREBANK,2048,2048,0
11943-1,quiescent,CAREBANK,1947,1947,0
11944-1,quiescent,CAREBANK,960,960,0
11945-1,quiescent,CAREBANK,2048,2048,0
11947-1,quiescent,CAREBANK,2048,2048,0
11948-1,quiescent,CAREBANK,2048,2048,0
11949-1,quiescent,CAREBANK,2048,2048,0
11950-1,quiescent,CAREBANK,2048,2048,0
11951-1,quiescent,CAREBANK,2048,2048,0
11952-1,quiescent,CAREBANK,2048,2048,0
11953-1,quiescent,CAREBANK,2048,2048,0
11954-1,quiescent,CAREBANK,2048,2048,0
11955-1,quiescent,CAREBANK,2048,2048,0
11956-1,quiescent,CAREBANK,2048,2048,0
11957-1,quiescent,CAREBANK,2048,2048,0
11958-1,quiescent,CAREBANK,2048,2048,0
11959-1,quiescent,CAREBANK,2048,2048,0
11960-1,quiescent,CAREBANK,2048,2048,0
11961-1,quiescent,CAREBANK,2048,2048,0
11962-1,quiescent,CAREBANK,2048,2048,0
11963-1,quiescent,CAREBANK,2048,2048,0
11964-1,quiescent,CAREBANK,2048,2048,0
11965-1,quiescent,CAREBANK,2048,2048,0
11967-1,quiescent,CAREBANK,2048,2048,0
11969-1,quiescent,CAREBANK,2048,2048,0
11970-1,quiescent,CAREBANK,2048,2048,0
11971-1,quiescent,CAREBANK,2048,2048,0
11972-1,quiescent,CAREBANK,2048,2048,0
11973-1,quiescent,CAREBANK,2048,2048,0
11974-1,quiescent,CAREBANK,2048,2048,0
11975-1,quiescent,CAREBANK,2048,2048,0
11976-1,quiescent,CAREBANK,2048,2048,0
11977-1,quiescent,CAREBANK,2048,2048,0
11979-1,quiescent,CAREBANK,2048,2048,0
11980-1,quiescent,CAREBANK,2048,2048,0
11981-1,quiescent,CAREBANK,2048,2048,0
11982-1,quiescent,CAREBANK,2048,2048,0
11983-1,quiescent,CAREBANK,2048,2048,0
11984-1,quiescent,CAREBANK,2048,2048,0
11985-1,quiescent,CAREBANK,2048,2048,0
11986-1,quiescent,CAREBANK,1000,1000,0
11987-1,quiescent,CAREBANK,2048,2048,0
11988-1,quiescent,CAREBANK,1252,1252,0
11989-1,quiescent,CAREBANK,2048,2048,0
11990-1,quiescent,CAREBANK,1350,1350,0
11991-1,quiescent,CAREBANK,1607,1607,0
11993-1,quiescent,CAREBANK,1641,1641,0
11996-1,quiescent,CAREBANK,2048,2048,0
11999-1,quiescent,CAREBANK,1820,1820,0
12002-1,quiescent,CAREBANK,854,854,0
12003-1,quiescent,CAREBANK,1812,1812,0
12004-1,quiescent,CAREBANK,2048,2048,0
12005-1,quiescent,CAREBANK,1331,1331,0
12006-1,quiescent,CAREBANK,1736,1736,0
12007-1,quiescent,CAREBANK,1529,1529,0
12008-1,quiescent,CAREBANK,1811,1811,0
12009-1,quiescent,CAREBANK,2048,2048,0
12010-1,quiescent,CAREBANK,2048,2048,0
12011-1,quiescent,CAREBANK,1845,1845,0
12012-1,quiescent,CAREBANK,2048,2048,0
12013-1,quiescent,CAREBANK,1413,1413,0
12015-1,quiescent,CAREBANK,2048,2048,0
12018-1,quiescent,CAREBANK,1863,1863,0
12019-1,quiescent,CAREBANK,2048,2048,0
12021-1,quiescent,CAREBANK,1731,1731,0
12023-1,quiescent,CAREBANK,1194,1194,0
12024-1,quiescent,CAREBANK,1636,1636,0
12025-1,quiescent,CAREBANK,1163,1163,0
12027-1,quiescent,CAREBANK,631,631,0
12028-1,quiescent,CAREBANK,1306,1306,0
12029-1,quiescent,CAREBANK,1643,1643,0
12030-1,quiescent,CAREBANK,1537,1537,0
12031-1,quiescent,CAREBANK,1827,1827,0
12032-1,quiescent,CAREBANK,2048,2048,0
12033-1,quiescent,CAREBANK,1958,1958,0
12034-1,quiescent,CAREBANK,2048,2048,0
12036-1,quiescent,CAREBANK,2048,2048,0
12037-1,quiescent,CAREBANK,1917,1917,0
12043-1,quiescent,CAREBANK,1881,1881,0
12044-1,quiescent,CAREBANK,2048,2048,0
12046-1,quiescent,CAREBANK,2048,2048,0
12047-1,quiescent,CAREBANK,2048,2048,0
12049-1,quiescent,CAREBANK,1593,1593,0
12051-1,quiescent,CAREBANK,2048,2048,0
12053-1,quiescent,CAREBANK,1500,1500,0
12054-1,quiescent,CAREBANK,1247,1247,0
12055-1,quiescent,CAREBANK,2048,2048,0
12056-1,quiescent,CAREBANK,1599,1599,0
12057-1,quiescent,CAREBANK,1736,1736,0
12058-1,quiescent,CAREBANK,1953,1953,0
12059-1,quiescent,CAREBANK,1426,1426,0
12060-1,quiescent,CAREBANK,2048,2048,0
12063-1,quiescent,CAREBANK,2048,2048,0
12064-1,quiescent,CAREBANK,1330,1330,0
12065-1,quiescent,CAREBANK,1911,1911,0
12066-1,quiescent,CAREBANK,2048,2048,0
12067-1,quiescent,CAREBANK,1276,1276,0
12068-1,quiescent,CAREBANK,1262,1262,0
12069-1,quiescent,CAREBANK,2048,2048,0
12070-1,quiescent,CAREBANK,1597,1597,0
12071-1,quiescent,CAREBANK,2048,2048,0
12072-1,quiescent,CAREBANK,1143,1143,0
12073-1,quiescent,CAREBANK,1217,1217,0
12074-1,quiescent,CAREBANK,1711,1711,0
12075-1,quiescent,CAREBANK,2048,2048,0
12077-1,quiescent,CAREBANK,1998,1998,0
12078-1,quiescent,CAREBANK,1811,1811,0
12079-1,quiescent,CAREBANK,2048,2048,0
12080-1,quiescent,CAREBANK,1835,1835,0
12081-1,quiescent,CAREBANK,897,897,0
12082-1,quiescent,CAREBANK,2048,2048,0
12083-1,quiescent,CAREBANK,2048,2048,0
12085-1,quiescent,CAREBANK,1290,1290,0
12086-1,quiescent,CAREBANK,1688,1688,0
12087-1,quiescent,CAREBANK,1797,1797,0
12088-1,quiescent,CAREBANK,1874,1874,0
12091-1,quiescent,CAREBANK,1728,1728,0
12092-1,quiescent,CAREBANK,2048,2048,0
12093-1,quiescent,CAREBANK,1600,1600,0
12095-1,quiescent,CAREBANK,1461,1461,0
12098-1,quiescent,CAREBANK,2048,2048,0
12099-1,quiescent,CAREBANK,1874,1874,0
12100-1,quiescent,CAREBANK,1348,1348,0
12101-1,quiescent,CAREBANK,2048,2048,0
12102-1,quiescent,CAREBANK,2048,2048,0
12103-1,quiescent,CAREBANK,1714,1714,0
12104-1,quiescent,CAREBANK,2048,2048,0
12107-1,quiescent,CAREBANK,1003,1003,0
12108-1,quiescent,CAREBANK,2048,2048,0
12109-1,quiescent,CAREBANK,2048,2048,0
12110-1,quiescent,CAREBANK,872,872,0
12111-1,quiescent,CAREBANK,2022,2022,0
12112-1,quiescent,CAREBANK,2048,2048,0
12114-1,quiescent,CAREBANK,1922,1922,0
12116-1,quiescent,CAREBANK,2048,2048,0
12117-1,quiescent,CAREBANK,2048,2048,0
12118-1,quiescent,CAREBANK,2048,2048,0
12119-1,quiescent,CAREBANK,2048,2048,0
12120-1,quiescent,CAREBANK,1548,1548,0
12122-1,quiescent,CAREBANK,878,878,0
12123-1,quiescent,CAREBANK,1480,1480,0
12124-1,quiescent,CAREBANK,2048,2048,0
12125-1,quiescent,CAREBANK,1982,1982,0
12126-1,quiescent,CAREBANK,1695,1695,0
12128-1,quiescent,CAREBANK,2048,2048,0
12129-1,quiescent,CAREBANK,2048,2048,0
12130-1,quiescent,CAREBANK,2048,2048,0
12131-1,quiescent,CAREBANK,1554,1554,0
12132-1,quiescent,CAREBANK,735,735,0
12134-1,quiescent,CAREBANK,2048,2048,0
12135-1,quiescent,CAREBANK,1937,1937,0
12136-1,quiescent,CAREBANK,2048,2048,0
12137-1,quiescent,CAREBANK,1082,1082,0
12139-1,quiescent,CAREBANK,1330,1330,0
12140-1,quiescent,CAREBANK,2048,2048,0
12141-1,quiescent,CAREBANK,1702,1702,0
12142-1,quiescent,CAREBANK,1328,1328,0
12144-1,quiescent,CAREBANK,1104,1104,0
12145-1,quiescent,CAREBANK,2048,2048,0
12146-1,quiescent,CAREBANK,1263,1263,0
12147-1,quiescent,CAREBANK,667,667,0
12148-1,quiescent,CAREBANK,1330,1330,0
12149-1,quiescent,CAREBANK,2048,2048,0
12150-1,quiescent,CAREBANK,2048,2048,0
12152-1,quiescent,CAREBANK,1769,1769,0
12153-1,quiescent,CAREBANK,1301,1301,0
12155-1,quiescent,CAREBANK,1966,1966,0
12156-1,quiescent,CAREBANK,1422,1422,0
12157-1,quiescent,CAREBANK,2048,2048,0
12162-1,quiescent,CAREBANK,1915,1915,0
12163-1,quiescent,CAREBANK,2048,2048,0
12165-1,quiescent,CAREBANK,2048,2048,0
12166-1,quiescent,CAREBANK,1415,1415,0
12168-1,quiescent,CAREBANK,1192,1192,0
12169-1,quiescent,CAREBANK,1646,1646,0
12174-1,quiescent,CAREBANK,2048,2048,0
12175-1,quiescent,CAREBANK,733,733,0
12177-1,quiescent,CAREBANK,1761,1761,0
12178-1,quiescent,CAREBANK,1688,1688,0
12179-1,quiescent,CAREBANK,1949,1949,0
12180-1,quiescent,CAREBANK,2048,2048,0
12181-1,quiescent,CAREBANK,2048,2048,0
12182-1,quiescent,CAREBANK,1034,1034,0
12184-1,quiescent,CAREBANK,2048,2048,0
12185-1,quiescent,CAREBANK,2048,2048,0
12187-1,quiescent,CAREBANK,748,748,0
12188-1,quiescent,CAREBANK,1686,1686,0
12190-1,quiescent,CAREBANK,2048,2048,0
12191-1,quiescent,CAREBANK,1994,1994,0
12192-1,quiescent,CAREBANK,2048,2048,0
12193-1,quiescent,CAREBANK,2048,2048,0
12195-1,quiescent,CAREBANK,1922,1922,0
12196-1,quiescent,CAREBANK,1699,1699,0
12197-1,quiescent,CAREBANK,1671,1671,0
12198-1,quiescent,CAREBANK,1802,1802,0
12200-1,quiescent,CAREBANK,1794,1794,0
12201-1,quiescent,CAREBANK,1844,1844,0
12202-1,quiescent,CAREBANK,1416,1416,0
12203-1,quiescent,CAREBANK,1933,1933,0
12204-1,quiescent,CAREBANK,1364,1364,0
12205-1,quiescent,CAREBANK,2048,2048,0
12207-1,quiescent,CAREBANK,2048,2048,0
12208-1,quiescent,CAREBANK,1530,1530,0
12209-1,quiescent,CAREBANK,1773,1773,0
12211-1,quiescent,CAREBANK,2048,2048,0
12212-1,quiescent,CAREBANK,890,890,0
12213-1,quiescent,CAREBANK,1451,1451,0
12214-1,quiescent,CAREBANK,2048,2048,0
12215-1,quiescent,CAREBANK,1108,1108,0
12216-1,quiescent,CAREBANK,1898,1898,0
12217-1,quiescent,CAREBANK,1830,1830,0
12218-1,quiescent,CAREBANK,2048,2048,0
12219-1,quiescent,CAREBANK,1531,1531,0
12220-1,quiescent,CAREBANK,1479,1479,0
12222-1,quiescent,CAREBANK,2015,2015,0
12223-1,quiescent,CAREBANK,1921,1921,0
12224-1,quiescent,CAREBANK,1596,1596,0
12225-1,quiescent,CAREBANK,1157,1157,0
12226-1,quiescent,CAREBANK,1953,1953,0
12227-1,quiescent,CAREBANK,1525,1525,0
12228-1,quiescent,CAREBANK,1257,1257,0
12229-1,quiescent,CAREBANK,1988,1988,0
12230-1,quiescent,CAREBANK,2028,2028,0
12231-1,quiescent,CAREBANK,2048,2048,0
12232-1,quiescent,CAREBANK,2048,2048,0
12233-1,quiescent,CAREBANK,2048,2048,0
12234-1,quiescent,CAREBANK,2048,2048,0
12235-1,quiescent,CAREBANK,2048,2048,0
12236-1,quiescent,CAREBANK,2048,2048,0
12237-1,quiescent,CAREBANK,2048,2048,0
12238-1,quiescent,CAREBANK,2048,2048,0
12239-1,quiescent,CAREBANK,2033,2033,0
12240-1,quiescent,CAREBANK,2048,2048,0
12244-1,quiescent,CAREBANK,2048,2048,0
12245-1,quiescent,CAREBANK,1460,1460,0
12246-1,quiescent,CAREBANK,1084,1084,0
