,feature_is_filtered,feature_name,feature_reference,feature_biotype,feature_length,feature_type,ensembl_id
ENSG00000224897,False,POT1-AS1,NCBITaxon:9606,gene,881,lncRNA,ENSG00000224897
ENSG00000118363,False,SPCS2,NCBITaxon:9606,gene,594,protein_coding,ENSG00000118363
ENSG00000237476,False,LINC01637,NCBITaxon:9606,gene,681,lncRNA,ENSG00000237476
ENSG00000167139,False,TBC1D21,NCBITaxon:9606,gene,1005,protein_coding,ENSG00000167139
ENSG00000267467,False,APOC4,NCBITaxon:9606,gene,482,protein_coding,ENSG00000267467
ENSG00000231671,False,LINC01307,NCBITaxon:9606,gene,437,lncRNA,ENSG00000231671
ENSG00000228223,False,HCG11,NCBITaxon:9606,gene,1645,lncRNA,ENSG00000228223
ENSG00000250920,False,ENSG00000250920,NCBITaxon:9606,gene,1065,lncRNA,ENSG00000250920
ENSG00000279220,False,CMKLR2-AS,NCBITaxon:9606,gene,1624,lncRNA,ENSG00000279220
ENSG00000235236,False,ENSG00000235236,NCBITaxon:9606,gene,694,lncRNA,ENSG00000235236
ENSG00000286722,False,ENSG00000286722,NCBITaxon:9606,gene,1790,lncRNA,ENSG00000286722
ENSG00000236861,False,BET1-AS1,NCBITaxon:9606,gene,806,lncRNA,ENSG00000236861
ENSG00000267774,False,ENSG00000267774,NCBITaxon:9606,gene,1081,lncRNA,ENSG00000267774
ENSG00000280474,False,ENSG00000280474,NCBITaxon:9606,gene,528,lncRNA,ENSG00000280474
ENSG00000205189,False,ZBTB10,NCBITaxon:9606,gene,9908,protein_coding,ENSG00000205189
ENSG00000177311,False,ZBTB38,NCBITaxon:9606,gene,859,protein_coding,ENSG00000177311
ENSG00000162981,False,LRATD1,NCBITaxon:9606,gene,2909,protein_coding,ENSG00000162981
ENSG00000224116,False,INHBA-AS1,NCBITaxon:9606,gene,2312,lncRNA,ENSG00000224116
ENSG00000251311,False,LINC02214,NCBITaxon:9606,gene,707,lncRNA,ENSG00000251311
ENSG00000230417,False,LINC00856,NCBITaxon:9606,gene,665,lncRNA,ENSG00000230417
ENSG00000222044,False,ENSG00000222044,NCBITaxon:9606,gene,1055,lncRNA,ENSG00000222044
ENSG00000124216,False,SNAI1,NCBITaxon:9606,gene,1705,protein_coding,ENSG00000124216
ENSG00000235669,False,CHN2-AS1,NCBITaxon:9606,gene,798,lncRNA,ENSG00000235669
ENSG00000126970,False,ZC4H2,NCBITaxon:9606,gene,2363,protein_coding,ENSG00000126970
ENSG00000227215,False,ENSG00000227215,NCBITaxon:9606,gene,480,lncRNA,ENSG00000227215
ENSG00000213853,False,EMP2,NCBITaxon:9606,gene,3582,protein_coding,ENSG00000213853
ENSG00000075884,False,ARHGAP15,NCBITaxon:9606,gene,540,protein_coding,ENSG00000075884
ENSG00000198911,False,SREBF2,NCBITaxon:9606,gene,796,protein_coding,ENSG00000198911
ENSG00000278431,False,ENSG00000278431,NCBITaxon:9606,gene,234,lncRNA,ENSG00000278431
ENSG00000251033,False,ENSG00000251033,NCBITaxon:9606,gene,946,lncRNA,ENSG00000251033
ENSG00000143774,False,GUK1,NCBITaxon:9606,gene,796,protein_coding,ENSG00000143774
ENSG00000255340,False,ENSG00000255340,NCBITaxon:9606,gene,444,lncRNA,ENSG00000255340
ENSG00000171791,False,BCL2,NCBITaxon:9606,gene,5580,protein_coding,ENSG00000171791
ENSG00000180957,False,PITPNB,NCBITaxon:9606,gene,776,protein_coding,ENSG00000180957
ENSG00000288075,False,ENSG00000288075,NCBITaxon:9606,gene,1229,lncRNA,ENSG00000288075
ENSG00000226203,False,LINC01733,NCBITaxon:9606,gene,2530,lncRNA,ENSG00000226203
ENSG00000165502,False,RPL36AL,NCBITaxon:9606,gene,676,protein_coding,ENSG00000165502
ENSG00000171792,False,RHNO1,NCBITaxon:9606,gene,795,protein_coding,ENSG00000171792
ENSG00000196155,False,PLEKHG4,NCBITaxon:9606,gene,698,protein_coding,ENSG00000196155
ENSG00000168172,False,HOOK3,NCBITaxon:9606,gene,1549,protein_coding,ENSG00000168172
ENSG00000248965,False,ENSG00000248965,NCBITaxon:9606,gene,656,lncRNA,ENSG00000248965
ENSG00000111269,False,CREBL2,NCBITaxon:9606,gene,2218,protein_coding,ENSG00000111269
ENSG00000073331,False,ALPK1,NCBITaxon:9606,gene,1008,protein_coding,ENSG00000073331
ENSG00000174080,False,CTSF,NCBITaxon:9606,gene,2035,protein_coding,ENSG00000174080
ENSG00000284653,False,ENSG00000284653,NCBITaxon:9606,gene,2013,lncRNA,ENSG00000284653
ENSG00000131068,False,DEFB118,NCBITaxon:9606,gene,1175,protein_coding,ENSG00000131068
ENSG00000170144,False,HNRNPA3,NCBITaxon:9606,gene,5654,protein_coding,ENSG00000170144
ENSG00000235023,False,ENSG00000235023,NCBITaxon:9606,gene,2854,lncRNA,ENSG00000235023
ENSG00000131126,False,TEX101,NCBITaxon:9606,gene,1138,protein_coding,ENSG00000131126
ENSG00000237807,False,LINC02984,NCBITaxon:9606,gene,1360,lncRNA,ENSG00000237807
ENSG00000259438,False,MAPK6-DT,NCBITaxon:9606,gene,865,lncRNA,ENSG00000259438
ENSG00000146216,False,TTBK1,NCBITaxon:9606,gene,4979,protein_coding,ENSG00000146216
ENSG00000257784,False,LINC02400,NCBITaxon:9606,gene,419,lncRNA,ENSG00000257784
ENSG00000140988,False,RPS2,NCBITaxon:9606,gene,924,protein_coding,ENSG00000140988
ENSG00000181215,False,C4orf50,NCBITaxon:9606,gene,12180,protein_coding,ENSG00000181215
ENSG00000136699,False,SMPD4,NCBITaxon:9606,gene,2715,protein_coding,ENSG00000136699
ENSG00000120500,False,ARR3,NCBITaxon:9606,gene,923,protein_coding,ENSG00000120500
ENSG00000253177,False,ENSG00000253177,NCBITaxon:9606,gene,1985,lncRNA,ENSG00000253177
ENSG00000286553,False,ENSG00000286553,NCBITaxon:9606,gene,1410,lncRNA,ENSG00000286553
ENSG00000163554,False,SPTA1,NCBITaxon:9606,gene,718,protein_coding,ENSG00000163554
ENSG00000143816,False,WNT9A,NCBITaxon:9606,gene,4005,protein_coding,ENSG00000143816
ENSG00000286985,False,ENSG00000286985,NCBITaxon:9606,gene,835,lncRNA,ENSG00000286985
ENSG00000139574,False,NPFF,NCBITaxon:9606,gene,555,protein_coding,ENSG00000139574
ENSG00000203618,False,GP1BB,NCBITaxon:9606,gene,959,protein_coding,ENSG00000203618
ENSG00000270641,False,TSIX,NCBITaxon:9606,gene,19019,lncRNA,ENSG00000270641
ENSG00000118985,False,ELL2,NCBITaxon:9606,gene,551,protein_coding,ENSG00000118985
ENSG00000185046,False,ANKS1B,NCBITaxon:9606,gene,808,protein_coding,ENSG00000185046
ENSG00000175785,False,PRIMA1,NCBITaxon:9606,gene,2365,protein_coding,ENSG00000175785
ENSG00000250961,False,RMEL3,NCBITaxon:9606,gene,742,lncRNA,ENSG00000250961
ENSG00000272476,False,ENSG00000272476,NCBITaxon:9606,gene,2574,lncRNA,ENSG00000272476
ENSG00000249713,False,ENSG00000249713,NCBITaxon:9606,gene,1588,lncRNA,ENSG00000249713
ENSG00000198879,False,SFMBT2,NCBITaxon:9606,gene,2441,protein_coding,ENSG00000198879
ENSG00000223786,False,ENSG00000223786,NCBITaxon:9606,gene,669,lncRNA,ENSG00000223786
ENSG00000176225,False,RTTN,NCBITaxon:9606,gene,3079,protein_coding,ENSG00000176225
ENSG00000197019,False,SERTAD1,NCBITaxon:9606,gene,2084,protein_coding,ENSG00000197019
ENSG00000111897,False,SERINC1,NCBITaxon:9606,gene,3125,protein_coding,ENSG00000111897
ENSG00000249252,False,C1QTNF7-AS1,NCBITaxon:9606,gene,592,lncRNA,ENSG00000249252
ENSG00000198039,False,ZNF273,NCBITaxon:9606,gene,2283,protein_coding,ENSG00000198039
ENSG00000258214,False,ENSG00000258214,NCBITaxon:9606,gene,348,lncRNA,ENSG00000258214
ENSG00000070366,False,SMG6,NCBITaxon:9606,gene,596,protein_coding,ENSG00000070366
ENSG00000226017,False,PRICKLE2-AS3,NCBITaxon:9606,gene,2496,lncRNA,ENSG00000226017
ENSG00000155906,False,RMND1,NCBITaxon:9606,gene,1773,protein_coding,ENSG00000155906
ENSG00000086205,False,FOLH1,NCBITaxon:9606,gene,751,protein_coding,ENSG00000086205
ENSG00000127663,False,KDM4B,NCBITaxon:9606,gene,3048,protein_coding,ENSG00000127663
ENSG00000171813,False,PWWP2B,NCBITaxon:9606,gene,2314,protein_coding,ENSG00000171813
ENSG00000198796,False,ALPK2,NCBITaxon:9606,gene,1536,protein_coding,ENSG00000198796
ENSG00000171903,False,CYP4F11,NCBITaxon:9606,gene,2908,protein_coding,ENSG00000171903
ENSG00000231769,False,ENSG00000231769,NCBITaxon:9606,gene,811,lncRNA,ENSG00000231769
ENSG00000288078,False,ENSG00000288078,NCBITaxon:9606,gene,683,lncRNA,ENSG00000288078
ENSG00000155100,False,OTUD6B,NCBITaxon:9606,gene,3221,protein_coding,ENSG00000155100
ENSG00000230319,False,TTLL1-AS1,NCBITaxon:9606,gene,625,lncRNA,ENSG00000230319
ENSG00000254519,False,ENSG00000254519,NCBITaxon:9606,gene,1038,lncRNA,ENSG00000254519
ENSG00000260125,False,AGBL1-AS1,NCBITaxon:9606,gene,900,lncRNA,ENSG00000260125
ENSG00000244198,False,ARHGEF35-AS1,NCBITaxon:9606,gene,712,lncRNA,ENSG00000244198
ENSG00000229727,False,ENSG00000229727,NCBITaxon:9606,gene,1080,lncRNA,ENSG00000229727
ENSG00000197992,False,CLEC9A,NCBITaxon:9606,gene,1295,protein_coding,ENSG00000197992
ENSG00000204323,False,SMIM5,NCBITaxon:9606,gene,1546,protein_coding,ENSG00000204323
ENSG00000124557,False,BTN1A1,NCBITaxon:9606,gene,2920,protein_coding,ENSG00000124557
ENSG00000188086,False,PRSS45P,NCBITaxon:9606,gene,1029,transcribed_unitary_pseudogene,ENSG00000188086
ENSG00000214274,False,ANG,NCBITaxon:9606,gene,748,protein_coding,ENSG00000214274
ENSG00000135472,False,FAIM2,NCBITaxon:9606,gene,980,protein_coding,ENSG00000135472
ENSG00000124614,False,RPS10,NCBITaxon:9606,gene,734,protein_coding,ENSG00000124614
ENSG00000223734,False,LAPTM4A-DT,NCBITaxon:9606,gene,930,lncRNA,ENSG00000223734
ENSG00000254231,False,WWP1-AS1,NCBITaxon:9606,gene,2619,lncRNA,ENSG00000254231
ENSG00000231327,False,LINC01816,NCBITaxon:9606,gene,693,lncRNA,ENSG00000231327
ENSG00000274421,False,ENSG00000274421,NCBITaxon:9606,gene,1246,lncRNA,ENSG00000274421
ENSG00000259756,False,ENSG00000259756,NCBITaxon:9606,gene,577,lncRNA,ENSG00000259756
ENSG00000105219,False,CCNP,NCBITaxon:9606,gene,1145,protein_coding,ENSG00000105219
ENSG00000089012,False,SIRPG,NCBITaxon:9606,gene,1042,protein_coding,ENSG00000089012
ENSG00000204116,False,CHIC1,NCBITaxon:9606,gene,4798,protein_coding,ENSG00000204116
ENSG00000198719,False,DLL1,NCBITaxon:9606,gene,2163,protein_coding,ENSG00000198719
ENSG00000123219,False,CENPK,NCBITaxon:9606,gene,725,protein_coding,ENSG00000123219
ENSG00000076641,False,PAG1,NCBITaxon:9606,gene,620,protein_coding,ENSG00000076641
ENSG00000118242,False,MREG,NCBITaxon:9606,gene,580,protein_coding,ENSG00000118242
ENSG00000170860,False,LSM3,NCBITaxon:9606,gene,3359,protein_coding,ENSG00000170860
ENSG00000183379,False,SYNDIG1L,NCBITaxon:9606,gene,2420,protein_coding,ENSG00000183379
ENSG00000235545,False,DOCK7-DT,NCBITaxon:9606,gene,818,lncRNA,ENSG00000235545
ENSG00000267586,False,LINC00907,NCBITaxon:9606,gene,806,lncRNA,ENSG00000267586
ENSG00000258451,False,EGILA,NCBITaxon:9606,gene,915,lncRNA,ENSG00000258451
ENSG00000272391,False,POM121C,NCBITaxon:9606,gene,645,protein_coding,ENSG00000272391
ENSG00000269821,False,KCNQ1OT1,NCBITaxon:9606,gene,1227,lncRNA,ENSG00000269821
ENSG00000163399,False,ATP1A1,NCBITaxon:9606,gene,666,protein_coding,ENSG00000163399
ENSG00000287454,False,ENSG00000287454,NCBITaxon:9606,gene,2362,lncRNA,ENSG00000287454
ENSG00000285879,False,ENSG00000285879,NCBITaxon:9606,gene,1426,lncRNA,ENSG00000285879
ENSG00000225521,False,SNED1-AS1,NCBITaxon:9606,gene,525,lncRNA,ENSG00000225521
ENSG00000158373,False,H2BC5,NCBITaxon:9606,gene,637,protein_coding,ENSG00000158373
ENSG00000128609,False,NDUFA5,NCBITaxon:9606,gene,1803,protein_coding,ENSG00000128609
ENSG00000286242,False,ENSG00000286242,NCBITaxon:9606,gene,824,lncRNA,ENSG00000286242
ENSG00000286107,False,ENSG00000286107,NCBITaxon:9606,gene,1923,lncRNA,ENSG00000286107
ENSG00000226533,False,BTBD9-AS1,NCBITaxon:9606,gene,697,lncRNA,ENSG00000226533
ENSG00000131748,False,STARD3,NCBITaxon:9606,gene,673,protein_coding,ENSG00000131748
ENSG00000099889,False,ARVCF,NCBITaxon:9606,gene,2108,protein_coding,ENSG00000099889
ENSG00000284747,False,ENSG00000284747,NCBITaxon:9606,gene,2168,lncRNA,ENSG00000284747
ENSG00000122966,False,CIT,NCBITaxon:9606,gene,4958,protein_coding,ENSG00000122966
ENSG00000287650,False,ENSG00000287650,NCBITaxon:9606,gene,2345,lncRNA,ENSG00000287650
ENSG00000186160,False,CYP4Z1,NCBITaxon:9606,gene,1349,protein_coding,ENSG00000186160
ENSG00000230408,False,BZW1-AS1,NCBITaxon:9606,gene,574,lncRNA,ENSG00000230408
ENSG00000232058,False,ENSG00000232058,NCBITaxon:9606,gene,1030,lncRNA,ENSG00000232058
ENSG00000230461,False,PROX1-AS1,NCBITaxon:9606,gene,710,lncRNA,ENSG00000230461
ENSG00000154240,False,CEP112,NCBITaxon:9606,gene,1243,protein_coding,ENSG00000154240
ENSG00000165588,False,OTX2,NCBITaxon:9606,gene,1969,protein_coding,ENSG00000165588
ENSG00000177225,False,GATD1,NCBITaxon:9606,gene,678,protein_coding,ENSG00000177225
ENSG00000214562,False,NUTM2D,NCBITaxon:9606,gene,3214,protein_coding,ENSG00000214562
ENSG00000251072,False,LMNB1-DT,NCBITaxon:9606,gene,743,lncRNA,ENSG00000251072
ENSG00000276744,False,ENSG00000276744,NCBITaxon:9606,gene,984,lncRNA,ENSG00000276744
ENSG00000157306,False,ZFHX2-AS1,NCBITaxon:9606,gene,734,lncRNA,ENSG00000157306
ENSG00000131437,False,KIF3A,NCBITaxon:9606,gene,2002,protein_coding,ENSG00000131437
ENSG00000258520,False,ENSG00000258520,NCBITaxon:9606,gene,578,lncRNA,ENSG00000258520
ENSG00000287305,False,ENSG00000287305,NCBITaxon:9606,gene,844,lncRNA,ENSG00000287305
ENSG00000258303,False,ENSG00000258303,NCBITaxon:9606,gene,779,lncRNA,ENSG00000258303
ENSG00000205808,False,PLPP6,NCBITaxon:9606,gene,2965,protein_coding,ENSG00000205808
ENSG00000196844,False,PATE2,NCBITaxon:9606,gene,1202,protein_coding,ENSG00000196844
ENSG00000188051,False,TMEM221,NCBITaxon:9606,gene,1335,protein_coding,ENSG00000188051
ENSG00000242048,False,PRKAG2-AS2,NCBITaxon:9606,gene,1502,lncRNA,ENSG00000242048
ENSG00000283683,False,MYOCOS,NCBITaxon:9606,gene,793,protein_coding,ENSG00000283683
ENSG00000168904,False,LRRC28,NCBITaxon:9606,gene,723,protein_coding,ENSG00000168904
ENSG00000093217,False,XYLB,NCBITaxon:9606,gene,2106,protein_coding,ENSG00000093217
ENSG00000270820,False,USP34-DT,NCBITaxon:9606,gene,890,lncRNA,ENSG00000270820
ENSG00000285907,False,ENSG00000285907,NCBITaxon:9606,gene,838,lncRNA,ENSG00000285907
ENSG00000255192,False,NANOGP8,NCBITaxon:9606,gene,1886,protein_coding,ENSG00000255192
ENSG00000205790,False,DPP9-AS1,NCBITaxon:9606,gene,1489,lncRNA,ENSG00000205790
ENSG00000270876,False,ZNF30-AS1,NCBITaxon:9606,gene,779,lncRNA,ENSG00000270876
ENSG00000152133,False,GPATCH11,NCBITaxon:9606,gene,3570,protein_coding,ENSG00000152133
ENSG00000119203,False,CPSF3,NCBITaxon:9606,gene,871,protein_coding,ENSG00000119203
ENSG00000230186,False,ENSG00000230186,NCBITaxon:9606,gene,876,lncRNA,ENSG00000230186
ENSG00000259326,False,ENSG00000259326,NCBITaxon:9606,gene,2129,lncRNA,ENSG00000259326
ENSG00000185792,False,NLRP9,NCBITaxon:9606,gene,3218,protein_coding,ENSG00000185792
ENSG00000262874,False,C19orf84,NCBITaxon:9606,gene,1061,protein_coding,ENSG00000262874
ENSG00000005961,False,ITGA2B,NCBITaxon:9606,gene,572,protein_coding,ENSG00000005961
ENSG00000179598,False,PLD6,NCBITaxon:9606,gene,2578,protein_coding,ENSG00000179598
ENSG00000270816,False,LINC00221,NCBITaxon:9606,gene,1542,lncRNA,ENSG00000270816
ENSG00000162869,False,PPP1R21,NCBITaxon:9606,gene,2481,protein_coding,ENSG00000162869
ENSG00000286492,False,ENSG00000286492,NCBITaxon:9606,gene,247,lncRNA,ENSG00000286492
ENSG00000128604,False,IRF5,NCBITaxon:9606,gene,1215,protein_coding,ENSG00000128604
ENSG00000003402,False,CFLAR,NCBITaxon:9606,gene,960,protein_coding,ENSG00000003402
ENSG00000149548,False,CCDC15,NCBITaxon:9606,gene,2486,protein_coding,ENSG00000149548
ENSG00000253105,False,ENSG00000253105,NCBITaxon:9606,gene,1782,lncRNA,ENSG00000253105
ENSG00000229348,False,HYI-AS1,NCBITaxon:9606,gene,545,lncRNA,ENSG00000229348
ENSG00000168491,False,CCDC110,NCBITaxon:9606,gene,788,protein_coding,ENSG00000168491
ENSG00000258770,False,LINC02330,NCBITaxon:9606,gene,555,lncRNA,ENSG00000258770
ENSG00000110324,False,IL10RA,NCBITaxon:9606,gene,2225,protein_coding,ENSG00000110324
ENSG00000090020,False,SLC9A1,NCBITaxon:9606,gene,1535,protein_coding,ENSG00000090020
ENSG00000145936,False,KCNMB1,NCBITaxon:9606,gene,3237,protein_coding,ENSG00000145936
ENSG00000117676,False,RPS6KA1,NCBITaxon:9606,gene,586,protein_coding,ENSG00000117676
ENSG00000118729,False,CASQ2,NCBITaxon:9606,gene,2690,protein_coding,ENSG00000118729
ENSG00000132429,False,POPDC3,NCBITaxon:9606,gene,1027,protein_coding,ENSG00000132429
ENSG00000248927,False,ENSG00000248927,NCBITaxon:9606,gene,1430,lncRNA,ENSG00000248927
ENSG00000266340,False,ENSG00000266340,NCBITaxon:9606,gene,668,lncRNA,ENSG00000266340
ENSG00000165724,False,ZMYND19,NCBITaxon:9606,gene,1327,protein_coding,ENSG00000165724
ENSG00000178301,False,AQP11,NCBITaxon:9606,gene,1518,protein_coding,ENSG00000178301
ENSG00000188050,False,RNF133,NCBITaxon:9606,gene,1383,protein_coding,ENSG00000188050
ENSG00000197728,False,RPS26,NCBITaxon:9606,gene,1172,protein_coding,ENSG00000197728
ENSG00000286583,False,ZBTB7C-AS1,NCBITaxon:9606,gene,2218,lncRNA,ENSG00000286583
ENSG00000228318,False,MX1-AS1,NCBITaxon:9606,gene,1116,lncRNA,ENSG00000228318
ENSG00000248932,False,COPB2-DT,NCBITaxon:9606,gene,1162,lncRNA,ENSG00000248932
ENSG00000105221,False,AKT2,NCBITaxon:9606,gene,668,protein_coding,ENSG00000105221
ENSG00000286518,False,ENSG00000286518,NCBITaxon:9606,gene,2784,lncRNA,ENSG00000286518
ENSG00000255983,False,ENSG00000255983,NCBITaxon:9606,gene,1405,lncRNA,ENSG00000255983
ENSG00000260223,False,ENSG00000260223,NCBITaxon:9606,gene,612,lncRNA,ENSG00000260223
ENSG00000253832,False,ENSG00000253832,NCBITaxon:9606,gene,727,lncRNA,ENSG00000253832
ENSG00000205250,False,E2F4,NCBITaxon:9606,gene,736,protein_coding,ENSG00000205250
ENSG00000260273,False,ENSG00000260273,NCBITaxon:9606,gene,878,lncRNA,ENSG00000260273
ENSG00000115839,False,RAB3GAP1,NCBITaxon:9606,gene,4060,protein_coding,ENSG00000115839
ENSG00000250692,False,ENSG00000250692,NCBITaxon:9606,gene,469,lncRNA,ENSG00000250692
ENSG00000110344,False,UBE4A,NCBITaxon:9606,gene,6061,protein_coding,ENSG00000110344
ENSG00000032389,False,EIPR1,NCBITaxon:9606,gene,741,protein_coding,ENSG00000032389
ENSG00000228526,False,MIR34AHG,NCBITaxon:9606,gene,805,lncRNA,ENSG00000228526
ENSG00000167685,False,ZNF444,NCBITaxon:9606,gene,614,protein_coding,ENSG00000167685
ENSG00000145675,False,PIK3R1,NCBITaxon:9606,gene,2553,protein_coding,ENSG00000145675
ENSG00000148408,False,CACNA1B,NCBITaxon:9606,gene,9758,protein_coding,ENSG00000148408
ENSG00000266835,False,GAPLINC,NCBITaxon:9606,gene,525,lncRNA,ENSG00000266835
ENSG00000268707,False,ENSG00000268707,NCBITaxon:9606,gene,507,lncRNA,ENSG00000268707
ENSG00000258168,False,ENSG00000258168,NCBITaxon:9606,gene,613,lncRNA,ENSG00000258168
ENSG00000287014,False,ENSG00000287014,NCBITaxon:9606,gene,1321,lncRNA,ENSG00000287014
ENSG00000255572,False,ENSG00000255572,NCBITaxon:9606,gene,465,lncRNA,ENSG00000255572
ENSG00000005471,False,ABCB4,NCBITaxon:9606,gene,2059,protein_coding,ENSG00000005471
ENSG00000173535,False,TNFRSF10C,NCBITaxon:9606,gene,894,protein_coding,ENSG00000173535
ENSG00000234173,False,ENSG00000234173,NCBITaxon:9606,gene,1532,lncRNA,ENSG00000234173
ENSG00000223393,False,ENSG00000223393,NCBITaxon:9606,gene,1382,lncRNA,ENSG00000223393
ENSG00000211456,False,SACM1L,NCBITaxon:9606,gene,3439,protein_coding,ENSG00000211456
ENSG00000144554,False,FANCD2,NCBITaxon:9606,gene,2297,protein_coding,ENSG00000144554
ENSG00000143622,False,RIT1,NCBITaxon:9606,gene,1497,protein_coding,ENSG00000143622
ENSG00000250519,False,ENSG00000250519,NCBITaxon:9606,gene,1107,lncRNA,ENSG00000250519
ENSG00000144852,False,NR1I2,NCBITaxon:9606,gene,2743,protein_coding,ENSG00000144852
ENSG00000266983,False,RANBP3-DT,NCBITaxon:9606,gene,496,lncRNA,ENSG00000266983
ENSG00000095002,False,MSH2,NCBITaxon:9606,gene,3114,protein_coding,ENSG00000095002
ENSG00000182208,False,MOB2,NCBITaxon:9606,gene,701,protein_coding,ENSG00000182208
ENSG00000149273,False,RPS3,NCBITaxon:9606,gene,754,protein_coding,ENSG00000149273
ENSG00000073169,False,SELENOO,NCBITaxon:9606,gene,1954,protein_coding,ENSG00000073169
ENSG00000076864,False,RAP1GAP,NCBITaxon:9606,gene,2863,protein_coding,ENSG00000076864
ENSG00000166068,False,SPRED1,NCBITaxon:9606,gene,1177,protein_coding,ENSG00000166068
ENSG00000143889,False,HNRNPLL,NCBITaxon:9606,gene,2049,protein_coding,ENSG00000143889
ENSG00000164604,False,GPR85,NCBITaxon:9606,gene,2783,protein_coding,ENSG00000164604
ENSG00000005421,False,PON1,NCBITaxon:9606,gene,818,protein_coding,ENSG00000005421
ENSG00000175305,False,CCNE2,NCBITaxon:9606,gene,728,protein_coding,ENSG00000175305
ENSG00000179477,False,ALOX12B,NCBITaxon:9606,gene,767,protein_coding,ENSG00000179477
ENSG00000251448,False,ENSG00000251448,NCBITaxon:9606,gene,1713,lncRNA,ENSG00000251448
ENSG00000180269,False,GPR139,NCBITaxon:9606,gene,3110,protein_coding,ENSG00000180269
ENSG00000242908,False,AADACL2-AS1,NCBITaxon:9606,gene,628,lncRNA,ENSG00000242908
ENSG00000144283,False,PKP4,NCBITaxon:9606,gene,796,protein_coding,ENSG00000144283
ENSG00000086065,False,CHMP5,NCBITaxon:9606,gene,1901,protein_coding,ENSG00000086065
ENSG00000141933,False,TPGS1,NCBITaxon:9606,gene,1993,protein_coding,ENSG00000141933
ENSG00000206069,False,LHFPL7,NCBITaxon:9606,gene,922,protein_coding,ENSG00000206069
ENSG00000285803,False,ENSG00000285803,NCBITaxon:9606,gene,745,lncRNA,ENSG00000285803
ENSG00000153187,False,HNRNPU,NCBITaxon:9606,gene,3067,protein_coding,ENSG00000153187
ENSG00000122145,False,TBX22,NCBITaxon:9606,gene,2100,protein_coding,ENSG00000122145
ENSG00000135002,False,RFK,NCBITaxon:9606,gene,1231,protein_coding,ENSG00000135002
ENSG00000115998,False,C2orf42,NCBITaxon:9606,gene,569,protein_coding,ENSG00000115998
ENSG00000144218,False,AFF3,NCBITaxon:9606,gene,596,protein_coding,ENSG00000144218
ENSG00000184374,False,COLEC10,NCBITaxon:9606,gene,1901,protein_coding,ENSG00000184374
ENSG00000142556,False,ZNF614,NCBITaxon:9606,gene,1162,protein_coding,ENSG00000142556
ENSG00000078295,False,ADCY2,NCBITaxon:9606,gene,679,protein_coding,ENSG00000078295
ENSG00000167283,False,ATP5MG,NCBITaxon:9606,gene,900,protein_coding,ENSG00000167283
ENSG00000063322,False,MED29,NCBITaxon:9606,gene,2206,protein_coding,ENSG00000063322
ENSG00000287427,False,ENSG00000287427,NCBITaxon:9606,gene,2013,lncRNA,ENSG00000287427
ENSG00000248636,False,ENSG00000248636,NCBITaxon:9606,gene,709,lncRNA,ENSG00000248636
ENSG00000286732,False,ENSG00000286732,NCBITaxon:9606,gene,897,lncRNA,ENSG00000286732
ENSG00000134910,False,STT3A,NCBITaxon:9606,gene,607,protein_coding,ENSG00000134910
